workspace: /home/richardhcli/data/Projects/CLAN_labs_onboarding_replicateBilevelPaper/exp/LunarLander-v3/H1024_L2_lr0.0001/teacher_b-1_g1_m0_s0_e0/init1000_unsup9000_inter5000_seg50_acttanh_Rlr0.0003_Rupdate200_en3_sample1_large_batch10_schedule_0_label_smooth_0.0/PEBBLE_maxfeed1400_Rbatch128_seed1
| train          | E: 49 | S: 4736 | R: 0.25 | TR: -707.81 | TF: 0 | LR: 0 | NR: 0 | D: 47.3 s | TD: 1750.7 s | BR: 0.01 | ALOSS: -8.33 | CLOSS: 9.36 | TLOSS: 0.12 | TVAL: 0.07 | AENT: -0.30 | BCLOSS: 0.00
| train          | E: 50 | S: 4821 | R: 1.23 | TR: -613.75 | TF: 0 | LR: 0 | NR: 0 | D: 49.0 s | TD: 1799.7 s | BR: 0.01 | ALOSS: -8.62 | CLOSS: 9.41 | TLOSS: 0.12 | TVAL: 0.07 | AENT: -0.38 | BCLOSS: 0.00
| train          | E: 51 | S: 4910 | R: 0.68 | TR: -315.59 | TF: 0 | LR: 0 | NR: 0 | D: 51.7 s | TD: 1851.4 s | BR: 0.01 | ALOSS: -8.86 | CLOSS: 10.63 | TLOSS: 0.12 | TVAL: 0.07 | AENT: -0.36 | BCLOSS: 0.00
| train          | E: 52 | S: 4991 | R: 1.71 | TR: -536.68 | TF: 0 | LR: 0 | NR: 0 | D: 47.7 s | TD: 1899.1 s | BR: 0.01 | ALOSS: -9.02 | CLOSS: 17.59 | TLOSS: 0.10 | TVAL: 0.07 | AENT: -0.56 | BCLOSS: 0.00
| train          | E: 53 | S: 5085 | R: 0.79 | TR: -470.15 | TF: 0 | LR: 0 | NR: 0 | D: 55.2 s | TD: 1954.3 s | BR: 0.01 | ALOSS: -9.31 | CLOSS: 14.32 | TLOSS: 0.10 | TVAL: 0.07 | AENT: -0.55 | BCLOSS: 0.00
| train          | E: 54 | S: 5169 | R: 0.21 | TR: -1006.11 | TF: 0 | LR: 0 | NR: 0 | D: 50.0 s | TD: 2004.3 s | BR: 0.01 | ALOSS: -9.48 | CLOSS: 13.11 | TLOSS: 0.10 | TVAL: 0.07 | AENT: -0.61 | BCLOSS: 0.00
| train          | E: 55 | S: 5237 | R: 1.35 | TR: -556.87 | TF: 0 | LR: 0 | NR: 0 | D: 40.7 s | TD: 2045.0 s | BR: 0.01 | ALOSS: -9.68 | CLOSS: 12.33 | TLOSS: 0.10 | TVAL: 0.07 | AENT: -0.61 | BCLOSS: 0.00
| train          | E: 56 | S: 5317 | R: 0.28 | TR: -701.50 | TF: 0 | LR: 0 | NR: 0 | D: 47.9 s | TD: 2092.9 s | BR: 0.01 | ALOSS: -9.85 | CLOSS: 11.97 | TLOSS: 0.10 | TVAL: 0.07 | AENT: -0.57 | BCLOSS: 0.00
| train          | E: 57 | S: 5388 | R: 0.29 | TR: -790.61 | TF: 0 | LR: 0 | NR: 0 | D: 43.2 s | TD: 2136.1 s | BR: 0.01 | ALOSS: -10.13 | CLOSS: 12.67 | TLOSS: 0.09 | TVAL: 0.07 | AENT: -0.66 | BCLOSS: 0.00
| train          | E: 58 | S: 5455 | R: 0.21 | TR: -726.18 | TF: 0 | LR: 0 | NR: 0 | D: 41.0 s | TD: 2177.0 s | BR: 0.01 | ALOSS: -10.14 | CLOSS: 11.11 | TLOSS: 0.09 | TVAL: 0.07 | AENT: -0.68 | BCLOSS: 0.00
| train          | E: 59 | S: 5558 | R: 0.30 | TR: -715.14 | TF: 0 | LR: 0 | NR: 0 | D: 62.9 s | TD: 2239.9 s | BR: 0.01 | ALOSS: -10.38 | CLOSS: 10.97 | TLOSS: 0.09 | TVAL: 0.07 | AENT: -0.66 | BCLOSS: 0.00
